project_id,project_key,issue_id,issue_key,issue_type_id,issue_type_name,issue_title,issue_created_date,changelog_id,status_from_id,status_from_name,status_to_id,status_to_name,status_from_category_name,status_to_category_name,status_change_date,issue_points,
1,IN,10490,IN-491,10002,Task,Description tittle,2024-08-08T12:00:40.952000+00:00,24414,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-13T19:53:17.429000+00:00,0,
1,IN,10490,IN-491,10002,Task,Description tittle,2024-08-08T12:00:40.952000+00:00,24581,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-14T14:29:50.395000+00:00,0,
1,IN,10490,IN-491,10002,Task,Description tittle,2024-08-08T12:00:40.952000+00:00,25914,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:03.713000+00:00,0,
1,IN,10491,IN-492,10002,Task,Description tittle,2024-08-08T12:05:32.767000+00:00,15399,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-29T03:20:31.492000+00:00,0,
1,IN,10491,IN-492,10002,Task,Description tittle,2024-08-08T12:05:32.767000+00:00,15402,3,In Progress,10000,Backlog,In Progress,To Do,2024-08-29T12:16:04.016000+00:00,0,
1,IN,10491,IN-492,10002,Task,Description tittle,2024-08-08T12:05:32.767000+00:00,16340,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-01T00:43:41.967000+00:00,0,
1,IN,10491,IN-492,10002,Task,Description tittle,2024-08-08T12:05:32.767000+00:00,16668,3,In Progress,10008,PR,In Progress,In Progress,2024-09-04T14:11:10.568000+00:00,0,
1,IN,10491,IN-492,10002,Task,Description tittle,2024-08-08T12:05:32.767000+00:00,24416,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-13T19:53:30.073000+00:00,0,
1,IN,10491,IN-492,10002,Task,Description tittle,2024-08-08T12:05:32.767000+00:00,25799,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-20T20:31:58.748000+00:00,0,
1,IN,10491,IN-492,10002,Task,Description tittle,2024-08-08T12:05:32.767000+00:00,25915,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:06.853000+00:00,0,
1,IN,10492,IN-493,10002,Task,Description tittle,2024-08-08T12:07:17.539000+00:00,16335,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-01T00:42:48.379000+00:00,0,
1,IN,10492,IN-493,10002,Task,Description tittle,2024-08-08T12:07:17.539000+00:00,16367,3,In Progress,10008,PR,In Progress,In Progress,2024-09-03T13:22:14.773000+00:00,0,
1,IN,10492,IN-493,10002,Task,Description tittle,2024-08-08T12:07:17.539000+00:00,24427,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:01.342000+00:00,0,
1,IN,10492,IN-493,10002,Task,Description tittle,2024-08-08T12:07:17.539000+00:00,24808,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-14T23:03:18.798000+00:00,0,
1,IN,10492,IN-493,10002,Task,Description tittle,2024-08-08T12:07:17.539000+00:00,25917,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:12.328000+00:00,0,
1,IN,10493,IN-494,10002,Task,Description tittle,2024-08-08T12:11:12.493000+00:00,16341,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-01T00:43:46.979000+00:00,0,
1,IN,10493,IN-494,10002,Task,Description tittle,2024-08-08T12:11:12.493000+00:00,16649,3,In Progress,10008,PR,In Progress,In Progress,2024-09-04T01:50:07.225000+00:00,0,
1,IN,10493,IN-494,10002,Task,Description tittle,2024-08-08T12:11:12.493000+00:00,24428,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:04.355000+00:00,0,
1,IN,10493,IN-494,10002,Task,Description tittle,2024-08-08T12:11:12.493000+00:00,24817,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-14T23:22:49.290000+00:00,0,
1,IN,10493,IN-494,10002,Task,Description tittle,2024-08-08T12:11:12.493000+00:00,25918,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:15.137000+00:00,0,
1,IN,10494,IN-495,10002,Task,Description tittle,2024-08-08T12:12:40.725000+00:00,16325,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-30T13:52:07.891000+00:00,0,
1,IN,10494,IN-495,10002,Task,Description tittle,2024-08-08T12:12:40.725000+00:00,16339,3,In Progress,10008,PR,In Progress,In Progress,2024-09-01T00:43:17.758000+00:00,0,
1,IN,10494,IN-495,10002,Task,Description tittle,2024-08-08T12:12:40.725000+00:00,24429,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:08.556000+00:00,0,
1,IN,10494,IN-495,10002,Task,Description tittle,2024-08-08T12:12:40.725000+00:00,25875,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-21T18:14:09.277000+00:00,0,
1,IN,10494,IN-495,10002,Task,Description tittle,2024-08-08T12:12:40.725000+00:00,25916,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:09.264000+00:00,0,
1,IN,10495,IN-496,10002,Task,Description tittle,2024-08-08T12:13:56.277000+00:00,15401,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-29T12:15:18.640000+00:00,0,
1,IN,10495,IN-496,10002,Task,Description tittle,2024-08-08T12:13:56.277000+00:00,16336,3,In Progress,10008,PR,In Progress,In Progress,2024-09-01T00:42:58.255000+00:00,0,
1,IN,10495,IN-496,10002,Task,Description tittle,2024-08-08T12:13:56.277000+00:00,16369,10008,PR,3,In Progress,In Progress,In Progress,2024-09-03T13:38:28.421000+00:00,0,
1,IN,10495,IN-496,10002,Task,Description tittle,2024-08-08T12:13:56.277000+00:00,16408,3,In Progress,10008,PR,In Progress,In Progress,2024-09-03T20:15:29.141000+00:00,0,
1,IN,10495,IN-496,10002,Task,Description tittle,2024-08-08T12:13:56.277000+00:00,24437,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:50.074000+00:00,0,
1,IN,10495,IN-496,10002,Task,Description tittle,2024-08-08T12:13:56.277000+00:00,25648,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-19T19:21:37.455000+00:00,0,
1,IN,10495,IN-496,10002,Task,Description tittle,2024-08-08T12:13:56.277000+00:00,25925,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:50.542000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,15379,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-28T11:16:51.994000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,16381,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-09-03T14:11:40.201000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,16382,10003,OFFSIDE,10000,Backlog,In Progress,To Do,2024-09-03T14:12:08.343000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,16669,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-04T14:11:17.412000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,16728,3,In Progress,10008,PR,In Progress,In Progress,2024-09-04T19:59:30.208000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,16777,10008,PR,3,In Progress,In Progress,In Progress,2024-09-05T04:56:32.947000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,16972,3,In Progress,10008,PR,In Progress,In Progress,2024-09-06T03:59:04.612000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,24430,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:14.338000+00:00,0,
1,IN,10496,IN-497,10002,Task,Description tittle,2024-08-08T12:14:59.766000+00:00,25919,10009,QA Review,10002,Done,In Progress,Done,2024-11-22T13:17:18.141000+00:00,0,
1,IN,10497,IN-498,10002,Task,Description tittle,2024-08-08T12:18:24.567000+00:00,15370,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-28T01:53:34.336000+00:00,0,
1,IN,10497,IN-498,10002,Task,Description tittle,2024-08-08T12:18:24.567000+00:00,15387,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-08-28T14:04:25.648000+00:00,0,
1,IN,10497,IN-498,10002,Task,Description tittle,2024-08-08T12:18:24.567000+00:00,16320,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-08-29T20:44:19.270000+00:00,0,
1,IN,10497,IN-498,10002,Task,Description tittle,2024-08-08T12:18:24.567000+00:00,16968,3,In Progress,10008,PR,In Progress,In Progress,2024-09-05T22:42:13.779000+00:00,0,
1,IN,10497,IN-498,10002,Task,Description tittle,2024-08-08T12:18:24.567000+00:00,17103,10008,PR,10004,QA,In Progress,In Progress,2024-09-09T13:44:31.112000+00:00,0,
1,IN,10497,IN-498,10002,Task,Description tittle,2024-08-08T12:18:24.567000+00:00,24431,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:17.755000+00:00,0,
1,IN,10497,IN-498,10002,Task,Description tittle,2024-08-08T12:18:24.567000+00:00,24832,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-15T01:50:51.153000+00:00,0,
1,IN,10497,IN-498,10002,Task,Description tittle,2024-08-08T12:18:24.567000+00:00,25920,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:31.612000+00:00,0,
1,IN,10498,IN-499,10002,Task,Description tittle,2024-08-08T12:19:58.416000+00:00,16384,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-03T14:13:38.989000+00:00,0,
1,IN,10498,IN-499,10002,Task,Description tittle,2024-08-08T12:19:58.416000+00:00,16399,3,In Progress,10000,Backlog,In Progress,To Do,2024-09-03T18:03:52.155000+00:00,0,
1,IN,10498,IN-499,10002,Task,Description tittle,2024-08-08T12:19:58.416000+00:00,16648,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-04T01:18:52.171000+00:00,0,
1,IN,10498,IN-499,10002,Task,Description tittle,2024-08-08T12:19:58.416000+00:00,16969,3,In Progress,10008,PR,In Progress,In Progress,2024-09-05T22:42:14.671000+00:00,0,
1,IN,10498,IN-499,10002,Task,Description tittle,2024-08-08T12:19:58.416000+00:00,17105,10008,PR,10004,QA,In Progress,In Progress,2024-09-09T13:44:33.525000+00:00,0,
1,IN,10498,IN-499,10002,Task,Description tittle,2024-08-08T12:19:58.416000+00:00,24435,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:36.150000+00:00,0,
1,IN,10498,IN-499,10002,Task,Description tittle,2024-08-08T12:19:58.416000+00:00,25005,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-15T18:14:33.055000+00:00,0,
1,IN,10498,IN-499,10002,Task,Description tittle,2024-08-08T12:19:58.416000+00:00,25922,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:37.693000+00:00,0,
1,IN,10499,IN-500,10002,Task,Description tittle,2024-08-08T12:23:39.066000+00:00,16392,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-03T16:39:01.317000+00:00,0,
1,IN,10499,IN-500,10002,Task,Description tittle,2024-08-08T12:23:39.066000+00:00,16679,3,In Progress,10000,Backlog,In Progress,To Do,2024-09-04T16:10:22.865000+00:00,0,
1,IN,10499,IN-500,10002,Task,Description tittle,2024-08-08T12:23:39.066000+00:00,16759,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-04T23:43:13.390000+00:00,0,
1,IN,10499,IN-500,10002,Task,Description tittle,2024-08-08T12:23:39.066000+00:00,16970,3,In Progress,10008,PR,In Progress,In Progress,2024-09-05T22:42:15.516000+00:00,0,
1,IN,10499,IN-500,10002,Task,Description tittle,2024-08-08T12:23:39.066000+00:00,17104,10008,PR,10004,QA,In Progress,In Progress,2024-09-09T13:44:32.360000+00:00,0,
1,IN,10499,IN-500,10002,Task,Description tittle,2024-08-08T12:23:39.066000+00:00,24432,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:24.373000+00:00,0,
1,IN,10499,IN-500,10002,Task,Description tittle,2024-08-08T12:23:39.066000+00:00,24841,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-15T11:40:04.192000+00:00,0,
1,IN,10499,IN-500,10002,Task,Description tittle,2024-08-08T12:23:39.066000+00:00,25921,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:35.107000+00:00,0,
1,IN,10500,IN-501,10002,Task,Description tittle,2024-08-08T12:25:41.436000+00:00,16326,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-30T13:52:13.650000+00:00,0,
1,IN,10500,IN-501,10002,Task,Description tittle,2024-08-08T12:25:41.436000+00:00,16337,3,In Progress,10008,PR,In Progress,In Progress,2024-09-01T00:43:04.914000+00:00,0,
1,IN,10500,IN-501,10002,Task,Description tittle,2024-08-08T12:25:41.436000+00:00,24433,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:27.958000+00:00,0,
1,IN,10500,IN-501,10002,Task,Description tittle,2024-08-08T12:25:41.436000+00:00,25108,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-18T17:40:44.551000+00:00,0,
1,IN,10500,IN-501,10002,Task,Description tittle,2024-08-08T12:25:41.436000+00:00,25923,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:40.178000+00:00,0,
1,IN,10501,IN-502,10002,Task,Description tittle,2024-08-08T12:27:23.438000+00:00,16327,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-30T13:52:18.086000+00:00,0,
1,IN,10501,IN-502,10002,Task,Description tittle,2024-08-08T12:27:23.438000+00:00,16338,3,In Progress,10008,PR,In Progress,In Progress,2024-09-01T00:43:10.215000+00:00,0,
1,IN,10501,IN-502,10002,Task,Description tittle,2024-08-08T12:27:23.438000+00:00,24434,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-13T19:55:31.544000+00:00,0,
1,IN,10501,IN-502,10002,Task,Description tittle,2024-08-08T12:27:23.438000+00:00,24436,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-13T19:55:39.302000+00:00,0,
1,IN,10501,IN-502,10002,Task,Description tittle,2024-08-08T12:27:23.438000+00:00,25647,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-19T19:21:30.024000+00:00,0,
1,IN,10501,IN-502,10002,Task,Description tittle,2024-08-08T12:27:23.438000+00:00,25924,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T13:17:43.338000+00:00,0,
1,IN,10502,IN-503,10002,Task,Description tittle,2024-08-08T12:30:06.979000+00:00,14396,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-08T12:30:29.306000+00:00,0,
1,IN,10502,IN-503,10002,Task,Description tittle,2024-08-08T12:30:06.979000+00:00,14648,3,In Progress,10004,QA,In Progress,In Progress,2024-08-13T01:02:41.559000+00:00,0,
1,IN,10502,IN-503,10002,Task,Description tittle,2024-08-08T12:30:06.979000+00:00,14661,10004,QA,10002,Done,In Progress,Done,2024-08-13T01:04:12.632000+00:00,0,
1,IN,10503,IN-504,10000,Epic,Description tittle,2024-08-08T15:30:26.274000+00:00,14465,10000,Backlog,10002,Done,To Do,Done,2024-08-09T18:24:51.481000+00:00,0,
1,IN,10503,IN-504,10000,Epic,Description tittle,2024-08-08T15:30:26.274000+00:00,14466,10002,Done,3,In Progress,Done,In Progress,2024-08-09T18:25:07.895000+00:00,0,
1,IN,10503,IN-504,10000,Epic,Description tittle,2024-08-08T15:30:26.274000+00:00,14972,3,In Progress,10002,Done,In Progress,Done,2024-08-19T19:22:36.548000+00:00,0,
1,IN,10504,IN-505,10002,Task,Description tittle,2024-08-08T15:31:14.955000+00:00,14431,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-08T18:59:16.972000+00:00,0,
1,IN,10504,IN-505,10002,Task,Description tittle,2024-08-08T15:31:14.955000+00:00,14445,3,In Progress,10002,Done,In Progress,Done,2024-08-08T22:11:26.660000+00:00,0,
1,IN,10505,IN-506,10002,Task,Description tittle,2024-08-12T12:31:56.878000+00:00,14476,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-12T12:32:13.821000+00:00,0,
1,IN,10505,IN-506,10002,Task,Description tittle,2024-08-12T12:31:56.878000+00:00,14708,3,In Progress,10002,Done,In Progress,Done,2024-08-13T13:49:27.341000+00:00,0,
1,IN,10506,IN-507,10002,Task,Description tittle,2024-08-12T13:25:10.466000+00:00,14479,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-12T13:26:03.924000+00:00,0,
1,IN,10506,IN-507,10002,Task,Description tittle,2024-08-12T13:25:10.466000+00:00,14868,3,In Progress,10008,PR,In Progress,In Progress,2024-08-15T19:16:04.086000+00:00,0,
1,IN,10506,IN-507,10002,Task,Description tittle,2024-08-12T13:25:10.466000+00:00,16722,10008,PR,10002,Done,In Progress,Done,2024-09-04T19:44:11.334000+00:00,0,
1,IN,10507,IN-508,10002,Task,Description tittle,2024-08-12T13:37:06.810000+00:00,14481,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-12T13:37:07.404000+00:00,0,
1,IN,10507,IN-508,10002,Task,Description tittle,2024-08-12T13:37:06.810000+00:00,14547,3,In Progress,10008,PR,In Progress,In Progress,2024-08-12T18:05:40.648000+00:00,0,
1,IN,10507,IN-508,10002,Task,Description tittle,2024-08-12T13:37:06.810000+00:00,16638,10008,PR,10002,Done,In Progress,Done,2024-09-03T22:59:20.611000+00:00,0,
1,IN,10508,IN-509,10000,Epic,Description tittle,2024-08-12T13:54:42.814000+00:00,15307,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-23T17:53:51.621000+00:00,0,
1,IN,10508,IN-509,10000,Epic,Description tittle,2024-08-12T13:54:42.814000+00:00,15874,3,In Progress,10002,Done,In Progress,Done,2024-08-29T17:53:28.438000+00:00,0,
1,IN,10509,IN-510,10002,Task,Description tittle,2024-08-12T16:25:26.228000+00:00,14541,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-12T16:25:26.864000+00:00,0,
1,IN,10509,IN-510,10002,Task,Description tittle,2024-08-12T16:25:26.228000+00:00,14546,3,In Progress,10008,PR,In Progress,In Progress,2024-08-12T18:04:16.897000+00:00,0,
1,IN,10509,IN-510,10002,Task,Description tittle,2024-08-12T16:25:26.228000+00:00,14873,10008,PR,10004,QA,In Progress,In Progress,2024-08-15T19:56:26.887000+00:00,0,
1,IN,10509,IN-510,10002,Task,Description tittle,2024-08-12T16:25:26.228000+00:00,15172,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-08-21T11:26:16.092000+00:00,0,
1,IN,10509,IN-510,10002,Task,Description tittle,2024-08-12T16:25:26.228000+00:00,16615,10007,DEVOPS,10002,Done,In Progress,Done,2024-09-03T22:53:44.166000+00:00,0,
1,IN,10510,IN-511,10004,Bug,Description tittle,2024-08-12T17:46:32.524000+00:00,15209,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-21T22:34:23.762000+00:00,0,
1,IN,10510,IN-511,10004,Bug,Description tittle,2024-08-12T17:46:32.524000+00:00,15267,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-08-22T22:38:04.167000+00:00,0,
1,IN,10510,IN-511,10004,Bug,Description tittle,2024-08-12T17:46:32.524000+00:00,15269,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-08-23T00:48:35.849000+00:00,0,
1,IN,10510,IN-511,10004,Bug,Description tittle,2024-08-12T17:46:32.524000+00:00,20741,3,In Progress,10008,PR,In Progress,In Progress,2024-10-17T20:36:07.056000+00:00,0,
1,IN,10510,IN-511,10004,Bug,Description tittle,2024-08-12T17:46:32.524000+00:00,22478,10008,PR,10002,Done,In Progress,Done,2024-10-24T15:16:10.794000+00:00,0,
1,IN,10511,IN-512,10004,Bug,Description tittle,2024-08-12T18:14:05.191000+00:00,14576,10000,Backlog,10008,PR,To Do,In Progress,2024-08-12T18:14:05.740000+00:00,0,
1,IN,10511,IN-512,10004,Bug,Description tittle,2024-08-12T18:14:05.191000+00:00,16639,10008,PR,10002,Done,In Progress,Done,2024-09-03T22:59:33.503000+00:00,0,
1,IN,10512,IN-513,10002,Task,Description tittle,2024-08-12T18:14:59.129000+00:00,14585,10000,Backlog,3,In Progress,To Do,In Progress,2024-08-12T18:14:59.854000+00:00,0,
1,IN,10512,IN-513,10002,Task,Description tittle,2024-08-12T18:14:59.129000+00:00,14909,3,In Progress,10008,PR,In Progress,In Progress,2024-08-16T13:57:47.897000+00:00,0,
1,IN,10512,IN-513,10002,Task,Description tittle,2024-08-12T18:14:59.129000+00:00,16642,10008,PR,10002,Done,In Progress,Done,2024-09-03T23:00:06.826000+00:00,0,
1,IN,10513,IN-514,10002,Task,Description tittle,2024-08-13T00:51:13.159000+00:00,17024,10000,Backlog,10006,DOC & DESIGN,To Do,In Progress,2024-09-06T16:15:32.296000+00:00,0,
1,IN,10513,IN-514,10002,Task,Description tittle,2024-08-13T00:51:13.159000+00:00,17117,10006,DOC & DESIGN,10000,Backlog,In Progress,To Do,2024-09-09T13:49:35.719000+00:00,0,
1,IN,10513,IN-514,10002,Task,Description tittle,2024-08-13T00:51:13.159000+00:00,17279,10000,Backlog,10006,DOC & DESIGN,To Do,In Progress,2024-09-09T18:07:37.257000+00:00,0,
1,IN,10513,IN-514,10002,Task,Description tittle,2024-08-13T00:51:13.159000+00:00,17345,10006,DOC & DESIGN,3,In Progress,In Progress,In Progress,2024-09-09T19:19:01.734000+00:00,0,
1,IN,10513,IN-514,10002,Task,Description tittle,2024-08-13T00:51:13.159000+00:00,17835,3,In Progress,10008,PR,In Progress,In Progress,2024-09-13T06:41:23.238000+00:00,0,
1,IN,10513,IN-514,10002,Task,Description tittle,2024-08-13T00:51:13.159000+00:00,24601,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-14T15:39:40.701000+00:00,0,
1,IN,10513,IN-514,10002,Task,Description tittle,2024-08-13T00:51:13.159000+00:00,24663,10004,Ready for QA,10007,DEVOPS,In Progress,In Progress,2024-11-14T19:37:21.700000+00:00,0,
1,IN,10513,IN-514,10002,Task,Description tittle,2024-08-13T00:51:13.159000+00:00,26027,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:54:04.065000+00:00,0,
1,IN,10514,IN-515,10002,Task,Description tittle,2024-08-13T00:53:35.161000+00:00,17025,10000,Backlog,10006,DOC & DESIGN,To Do,In Progress,2024-09-06T16:15:34.874000+00:00,0,
1,IN,10514,IN-515,10002,Task,Description tittle,2024-08-13T00:53:35.161000+00:00,17120,10006,DOC & DESIGN,10000,Backlog,In Progress,To Do,2024-09-09T13:49:50.330000+00:00,0,
